title,link,image,lprice,hprice,mallName,productId,productType
"APPLE 아이폰12 프로 5G 128GB, KT 완납 (기기변경, 공시지원)",https://search.shopping.naver.com/gate.nhn?id=24525605891,https://shopping-phinf.pstatic.net/main_2452560/24525605891.jpg,1012000,0,인터파크,24525605891,2
Apple 아이폰 12프로 맥스 iPhone 12Pro Max 듀얼심 6.7인치 128GB 256GB 512GB 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82706907313,https://shopping-phinf.pstatic.net/main_8270690/82706907313.jpg,1629000,0,EZBUY,82706907313,2
아이폰7 아이폰7플러스/아이폰SE 중고 공기기무료배송,https://search.shopping.naver.com/gate.nhn?id=21536911732,https://shopping-phinf.pstatic.net/main_2153691/21536911732.jpg,250000,0,옥션,21536911732,2
SK 신규가입 / 아이폰12프로맥스 128G 256G 512G / iPhone12 promax / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24810159109,https://shopping-phinf.pstatic.net/main_2481015/24810159109.jpg,1315300,0,인터파크,24810159109,2
애플 애플 아이폰 12 mini 64GB 화이트 관세포함 빠른출고,https://search.shopping.naver.com/gate.nhn?id=24773097507,https://shopping-phinf.pstatic.net/main_2477309/24773097507.jpg,937480,0,G9,24773097507,2
애플 아이폰12 5G 64G SKT기기변경 선택약정 완납 요금제선택,https://search.shopping.naver.com/gate.nhn?id=24586350843,https://shopping-phinf.pstatic.net/main_2458635/24586350843.jpg,788000,0,11번가,24586350843,2
Apple 아이폰 SE 128GB [LG U+ 신규가입],https://search.shopping.naver.com/gate.nhn?id=11229521625,https://shopping-phinf.pstatic.net/main_1122952/11229521625.20181129102240.jpg,568500,568500,네이버,11229521625,1
Apple 아이폰 SE 16GB [SKT 신규가입],https://search.shopping.naver.com/gate.nhn?id=9768470508,https://shopping-phinf.pstatic.net/main_9768470/9768470508.20201030124805.jpg,205800,205800,네이버,9768470508,1
Apple 아이폰6s 16G [자급제],https://search.shopping.naver.com/gate.nhn?id=17071568581,https://shopping-phinf.pstatic.net/main_1707156/17071568581.20191231184345.jpg,799000,799000,네이버,17071568581,1
APPLE 애플 아이폰7 128GB 자급제 공기계,https://search.shopping.naver.com/gate.nhn?id=25087844626,https://shopping-phinf.pstatic.net/main_2508784/25087844626.jpg,336590,0,SSG닷컴,25087844626,2
SK 번호이동 / 아이폰12프로 128G 256G 512G / iPhone12 pro / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24528484772,https://shopping-phinf.pstatic.net/main_2452848/24528484772.jpg,978650,0,인터파크,24528484772,2
아이폰 아이폰7무게 기기변경공짜스마트폰 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24827826394,https://shopping-phinf.pstatic.net/main_2482782/24827826394.jpg,1,0,옥션,24827826394,2
[빠른진행중] 애플 아이폰12 미니 5G 128G SKT 기기변경 번호이동 공시지원 현금완,https://search.shopping.naver.com/gate.nhn?id=25148592320,https://shopping-phinf.pstatic.net/main_2514859/25148592320.jpg,288150,0,이마트몰,25148592320,2
애플 아이폰12 mini 5G 128G SKT 기기변경 공시지원약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=25009159288,https://shopping-phinf.pstatic.net/main_2500915/25009159288.jpg,1000,0,인터파크,25009159288,2
[LG U+번호이동] 아이폰12 128GB / 선택약정 단말약정 / 완납,https://search.shopping.naver.com/gate.nhn?id=24559327843,https://shopping-phinf.pstatic.net/main_2455932/24559327843.jpg,513500,0,신세계몰,24559327843,2
Apple 아이폰XS Max 64G 자급제폰 코리아정품 공기계 미개봉 새상품,https://search.shopping.naver.com/gate.nhn?id=25049017330,https://shopping-phinf.pstatic.net/main_2504901/25049017330.jpg,1089000,0,11번가,25049017330,2
"아이폰8 공기계 단품 KT IPHONE8(256GB),알뜰폰",https://search.shopping.naver.com/gate.nhn?id=18750868407,https://shopping-phinf.pstatic.net/main_1875086/18750868407.jpg,342000,0,모바일센터,18750868407,2
Apple 아이폰 6_LGU+ 아이폰 6S 플러스 128GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8997516730,https://shopping-phinf.pstatic.net/main_8997516/8997516730.20201118122159.jpg,1,1,네이버,8997516730,1
Apple 아이폰 6_LGU+ 아이폰6 16G AIP6-16G [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8027625419,https://shopping-phinf.pstatic.net/main_8027625/8027625419.20141020104504.jpg,1,1,네이버,8027625419,1
Apple 아이폰 6_LGU+ 아이폰6 16G AIP6-16G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8027623028,https://shopping-phinf.pstatic.net/main_8027623/8027623028.20141020104300.jpg,1,1,네이버,8027623028,1
Apple 아이폰 6_LGU+ 아이폰 6S 플러스 64GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8997483049,https://shopping-phinf.pstatic.net/main_8997483/8997483049.20201118122319.jpg,488950,488950,네이버,8997483049,1
Apple 아이폰 7_LGU+ 아이폰 7 256GB [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=10310616720,https://shopping-phinf.pstatic.net/main_1031061/10310616720.20161129113351.jpg,486900,486900,네이버,10310616720,1
Apple 아이폰 6_LGU+ 아이폰 6S 64GB [LG U+ 번호이동],https://search.shopping.naver.com/gate.nhn?id=8989554682,https://shopping-phinf.pstatic.net/main_8989554/8989554682.20201118163727.jpg,422950,422950,네이버,8989554682,1
Ktouch i9 초미니 휴대폰 초소형 아이폰,https://search.shopping.naver.com/gate.nhn?id=22283901002,https://shopping-phinf.pstatic.net/main_2228390/22283901002.jpg,112000,0,쿠팡,22283901002,2
Apple 아이폰 XS_LGU+ 아이폰XS Max 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16096938916,https://shopping-phinf.pstatic.net/main_1609693/16096938916.20190208142719.jpg,1839050,1927600,네이버,16096938916,1
Apple 아이폰 XS_LGU+ 아이폰XS 512GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=16082108465,https://shopping-phinf.pstatic.net/main_1608210/16082108465.20190503142503.jpg,1685050,1773600,네이버,16082108465,1
애플 아이폰12 미니 128GB (AIP12M-128G),https://search.shopping.naver.com/gate.nhn?id=82780834525,https://shopping-phinf.pstatic.net/main_8278083/82780834525.jpg,10,0,투디바이스,82780834525,2
애플 아이폰12 프로 맥스 256GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24829210494,https://shopping-phinf.pstatic.net/main_2482921/24829210494.jpg,1625460,0,11번가,24829210494,2
"아이폰12 미니 5G 128GB, LG완납 (기기변경,공시지원)",https://search.shopping.naver.com/gate.nhn?id=25081037557,https://shopping-phinf.pstatic.net/main_2508103/25081037557.jpg,279000,0,인터파크,25081037557,2
SK 기기변경 / 아이폰12미니 64G 128G 256G / iPhone12 mini / 요금제자유,https://search.shopping.naver.com/gate.nhn?id=24811794958,https://shopping-phinf.pstatic.net/main_2481179/24811794958.jpg,463000,0,인터파크,24811794958,2
애플 아이폰SE2 128G 미사용 새제품 공기계,https://search.shopping.naver.com/gate.nhn?id=24857763242,https://shopping-phinf.pstatic.net/main_2485776/24857763242.jpg,542230,0,SSG닷컴,24857763242,2
애플 아이폰 12 미니 mini 64GB 무음 카메라 언락폰 자급제 미국판,https://search.shopping.naver.com/gate.nhn?id=82804445064,https://shopping-phinf.pstatic.net/main_8280444/82804445064.jpg,1030000,0,스태틱,82804445064,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-화이트-64GB,https://search.shopping.naver.com/gate.nhn?id=21708840364,https://shopping-phinf.pstatic.net/main_2170884/21708840364.jpg,590000,0,인터파크,21708840364,2
(멸치쇼핑) - 애플 아이폰X 64G KT기기변경 현금완납 공시지원,https://search.shopping.naver.com/gate.nhn?id=24611053835,https://shopping-phinf.pstatic.net/main_2461105/24611053835.jpg,226440,0,위메프,24611053835,2
Apple 아이폰7 Plus 256G (KT),https://search.shopping.naver.com/gate.nhn?id=10310872474,https://shopping-phinf.pstatic.net/main_1031087/10310872474.20160908140320.jpg,2300,2300,네이버,10310872474,1
제이요 삼성Z플립 갤럭시/ 아이폰/ 번호이동 /현금완납/ 공시지원,https://search.shopping.naver.com/gate.nhn?id=82773769098,https://shopping-phinf.pstatic.net/main_8277376/82773769098.jpg,1000,0,제이앤제이 인더스트리,82773769098,2
Apple 아이폰 SE2 64g 미개봉 새제품,https://search.shopping.naver.com/gate.nhn?id=82739903392,https://shopping-phinf.pstatic.net/main_8273990/82739903392.jpg,299000,0,주식회사 레드,82739903392,2
Apple 아이폰XS 256GB (KT),https://search.shopping.naver.com/gate.nhn?id=15979048279,https://shopping-phinf.pstatic.net/main_1597904/15979048279.20190208142354.jpg,708500,1521800,네이버,15979048279,1
애플 아이폰12 프로 맥스 듀얼심 A2412 5G 카메라 무음 공기계 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82760548331,https://shopping-phinf.pstatic.net/main_8276054/82760548331.jpg,1619000,0,체리폰,82760548331,2
아이폰SE2 2020 64gb 정품 카메라무음 새제품 헤이심 알심 비사이드,https://search.shopping.naver.com/gate.nhn?id=82776378426,https://shopping-phinf.pstatic.net/main_8277637/82776378426.jpg,379000,0,비사이드커넥트,82776378426,2
"[SKT LG KT 유심 바로사용] 128G 애플 아이폰 SE 1세대 스마트폰 - 언락, 북미판, 공기계",https://search.shopping.naver.com/gate.nhn?id=82619165041,https://shopping-phinf.pstatic.net/main_8261916/82619165041.jpg,199000,0,storybox,82619165041,2
Apple 아이폰 11 Pro 64GB (KT),https://search.shopping.naver.com/gate.nhn?id=20858335991,https://shopping-phinf.pstatic.net/main_2085833/20858335991.20200714150539.jpg,864700,1305000,네이버,20858335991,1
애플 아이폰12프로 512GB (AIP12P-512G),https://search.shopping.naver.com/gate.nhn?id=82787773872,https://shopping-phinf.pstatic.net/main_8278777/82787773872.jpg,10,0,투디바이스,82787773872,2
Apple 아이폰 12 256gb 무음카메라 자급제폰 언락폰 미국판,https://search.shopping.naver.com/gate.nhn?id=82804834492,https://shopping-phinf.pstatic.net/main_8280483/82804834492.jpg,1292000,0,스태틱,82804834492,2
애플 애플 아이폰12 미니 128GB 5G 홍콩판 블랙,https://search.shopping.naver.com/gate.nhn?id=24985039316,https://shopping-phinf.pstatic.net/main_2498503/24985039316.jpg,1023480,0,G9,24985039316,2
아이폰 아이폰12pro맥스사이즈 핸드폰무료 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24981863287,https://shopping-phinf.pstatic.net/main_2498186/24981863287.jpg,955300,0,옥션,24981863287,2
[애플] [상시] 애플 아이폰SE2 64G 미사용 새제품 공기계 우체국당일배송,https://search.shopping.naver.com/gate.nhn?id=25177026914,https://shopping-phinf.pstatic.net/main_2517702/25177026914.jpg,499000,0,위메프,25177026914,2
Apple 아이폰XS Max 512GB (SKT),https://search.shopping.naver.com/gate.nhn?id=16045666385,https://shopping-phinf.pstatic.net/main_1604566/16045666385.20181109151910.jpg,657300,1904600,네이버,16045666385,1
애플 아이폰12 프로 듀얼심 A2408 5G 카메라 무음 공기계 홍콩발송,https://search.shopping.naver.com/gate.nhn?id=82719105161,https://shopping-phinf.pstatic.net/main_8271910/82719105161.jpg,1504000,0,체리폰,82719105161,2
아이폰12미니 256GB iphone12 mini 빠른배송,https://search.shopping.naver.com/gate.nhn?id=24816687857,https://shopping-phinf.pstatic.net/main_2481668/24816687857.jpg,879000,0,G마켓,24816687857,2
[애플] SKT 아이폰12 미니 번호이동 기기변경 공시지원 현금완납 요금제선택 - 아이폰12 미니 빠른진행,https://search.shopping.naver.com/gate.nhn?id=25350054239,https://shopping-phinf.pstatic.net/main_2535005/25350054239.jpg,189000,0,티몬,25350054239,2
"[애플] (사전예약) 아이폰12 미니 5G 128GB, LG 완납 (번호이동, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24800358297,https://shopping-phinf.pstatic.net/main_2480035/24800358297.1.jpg,754000,0,위메프,24800358297,2
아이폰12미니 256GB iphone12 mini 초특가판매,https://search.shopping.naver.com/gate.nhn?id=24816688159,https://shopping-phinf.pstatic.net/main_2481668/24816688159.jpg,879000,0,G마켓,24816688159,2
애플 아이폰12프로맥스 512GB (AIP12PM-512G),https://search.shopping.naver.com/gate.nhn?id=82821404958,https://shopping-phinf.pstatic.net/main_8282140/82821404958.jpg,10,0,투디바이스,82821404958,2
iPhone 12 64GB 화이트(MGJC3KH/A),https://search.shopping.naver.com/gate.nhn?id=25214636336,https://shopping-phinf.pstatic.net/main_2521463/25214636336.jpg,1090000,0,이마트몰,25214636336,2
애플 아이폰12 미니 5G 256G KT기기변경 공시지원 현금완납 요금제선택,https://search.shopping.naver.com/gate.nhn?id=25054604693,https://shopping-phinf.pstatic.net/main_2505460/25054604693.jpg,546340,0,위메프,25054604693,2
애플 아이폰12 프로 (무음카메라/언락폰) Silver 128GB,https://search.shopping.naver.com/gate.nhn?id=24541007889,https://shopping-phinf.pstatic.net/main_2454100/24541007889.jpg,1620000,0,옥션,24541007889,2
아이폰 12 mini 256GB / Iphone 12 mini 256GB,https://search.shopping.naver.com/gate.nhn?id=82706675102,https://shopping-phinf.pstatic.net/main_8270667/82706675102.jpg,1190000,0,퍼시픽 글로벌,82706675102,2
SKT 애플 아이폰7 128G 마지막물량 기변특가,https://search.shopping.naver.com/gate.nhn?id=20581955855,https://shopping-phinf.pstatic.net/main_2058195/20581955855.1.jpg,1,0,옥션,20581955855,2
아이폰12프로맥스자급제사전예약 스팟정책 (무료 견적,https://search.shopping.naver.com/gate.nhn?id=24834308823,https://shopping-phinf.pstatic.net/main_2483430/24834308823.jpg,658000,0,G마켓,24834308823,2
[애플] [SKT] 아이폰XR 64G 공시지원/완납폰/요금제 T플랜 에센스 기준,https://search.shopping.naver.com/gate.nhn?id=23181044439,https://shopping-phinf.pstatic.net/main_2318104/23181044439.jpg,10,0,위메프,23181044439,2
애플 애플 아이폰11 128GB 기기값 20만원대 요금제자유 KW,https://search.shopping.naver.com/gate.nhn?id=22238146390,https://shopping-phinf.pstatic.net/main_2223814/22238146390.jpg,206000,0,G마켓,22238146390,2
애플 (빠른직구) 아이폰 12 프로 128GB 실버 / 듀얼심,https://search.shopping.naver.com/gate.nhn?id=24459926027,https://shopping-phinf.pstatic.net/main_2445992/24459926027.jpg,1581000,0,G마켓,24459926027,2
[완납폰/선택약정][SK번호이동]애플 아이폰SE 2세대 128GB,https://search.shopping.naver.com/gate.nhn?id=25046891978,https://shopping-phinf.pstatic.net/main_2504689/25046891978.jpg,1,0,신세계몰,25046891978,2
애플 아이폰XS iPhoneXS 64G/256G 공기계/휴대폰 정품,https://search.shopping.naver.com/gate.nhn?id=25481248992,https://shopping-phinf.pstatic.net/main_2548124/25481248992.jpg,493680,0,인터파크,25481248992,2
아이폰SE 2020 (SE2) / 128GB / 폰사와 즉시결제,https://search.shopping.naver.com/gate.nhn?id=22755758998,https://shopping-phinf.pstatic.net/main_2275575/22755758998.jpg,605000,0,인터파크,22755758998,2
LG U+기변/아이폰12 mini 128GB/공시/재고예약/스마트,https://search.shopping.naver.com/gate.nhn?id=24918094220,https://shopping-phinf.pstatic.net/main_2491809/24918094220.jpg,120000,0,옥션,24918094220,2
애플 아이폰8+ 128G SKT 번호이동 현금완납 공시지원,https://search.shopping.naver.com/gate.nhn?id=24868219528,https://shopping-phinf.pstatic.net/main_2486821/24868219528.jpg,970,0,SSG닷컴,24868219528,2
애플 아이폰12 프로 (무음카메라/언락폰) Silver 256GB,https://search.shopping.naver.com/gate.nhn?id=24540970076,https://shopping-phinf.pstatic.net/main_2454097/24540970076.jpg,1780000,0,옥션,24540970076,2
아이폰 아이폰SE2/aipSE2-64GB/실구매가35만원대/공신폰,https://search.shopping.naver.com/gate.nhn?id=23089759709,https://shopping-phinf.pstatic.net/main_2308975/23089759709.1.jpg,447000,0,G마켓,23089759709,2
아이폰7 128G SK번호이동/현금완납/선택약정,https://search.shopping.naver.com/gate.nhn?id=23256396001,https://shopping-phinf.pstatic.net/main_2325639/23256396001.1.jpg,1000,0,인터파크,23256396001,2
JCM APPLE 아이폰12 프로 5G 512GB 자급제,https://search.shopping.naver.com/gate.nhn?id=24455820256,https://shopping-phinf.pstatic.net/main_2445582/24455820256.jpg,2003040,0,인터파크,24455820256,2
아이폰12pro 출고가 휴대폰당일개통 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24957894832,https://shopping-phinf.pstatic.net/main_2495789/24957894832.jpg,823300,0,G마켓,24957894832,2
iPhone 12 mini 64GB 블랙(MGDX3KH/A),https://search.shopping.naver.com/gate.nhn?id=24918239669,https://shopping-phinf.pstatic.net/main_2491823/24918239669.jpg,950000,0,이마트몰,24918239669,2
아이폰 쿠팡아이폰12미니 휴대폰보조금공시 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24906785518,https://shopping-phinf.pstatic.net/main_2490678/24906785518.jpg,427300,0,옥션,24906785518,2
[SK기기변경]아이폰12미니 256G 공시지원약정 사은품 증정,https://search.shopping.naver.com/gate.nhn?id=25319229741,https://shopping-phinf.pstatic.net/main_2531922/25319229741.jpg,410660,0,SSG닷컴,25319229741,2
[빠른진행중] 애플 아이폰12 미니 5G 128G SKT 번호이동 기기변경 공시지원 현금완,https://search.shopping.naver.com/gate.nhn?id=25148592314,https://shopping-phinf.pstatic.net/main_2514859/25148592314.jpg,288150,0,이마트몰,25148592314,2
아이폰12프로512 KT기변할인반환금 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24617026304,https://shopping-phinf.pstatic.net/main_2461702/24617026304.jpg,526000,0,G마켓,24617026304,2
애플 아이폰12 미니 5G 64G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822746935,https://shopping-phinf.pstatic.net/main_2482274/24822746935.jpg,699176,0,SSG닷컴,24822746935,2
"아이폰12 미니 5G 128GB, KT 완납 기기변경, 선택약정",https://search.shopping.naver.com/gate.nhn?id=24816639901,https://shopping-phinf.pstatic.net/main_2481663/24816639901.jpg,759000,0,인터파크,24816639901,2
애플 Apple iPhone 8 64GB 팩토리 언락 스마트폰/세금포함,https://search.shopping.naver.com/gate.nhn?id=24737751931,https://shopping-phinf.pstatic.net/main_2473775/24737751931.jpg,349000,0,옥션,24737751931,2
"APPLE 아이폰12 프로 5G 128GB, SKT 완납 (기기변경, 선택약정)",https://search.shopping.naver.com/gate.nhn?id=24613715695,https://shopping-phinf.pstatic.net/main_2461371/24613715695.1.jpg,1342000,0,CJmall,24613715695,2
아이폰12프로256가격 스마트폰싸게사기 (무료 견적받기),https://search.shopping.naver.com/gate.nhn?id=24691751019,https://shopping-phinf.pstatic.net/main_2469175/24691751019.jpg,526000,0,11번가,24691751019,2
Apple 아이폰 11 6.1 디스플레이  Purple  256GB,https://search.shopping.naver.com/gate.nhn?id=21334462647,https://shopping-phinf.pstatic.net/main_2133446/21334462647.jpg,1200000,0,쿠팡,21334462647,2
Apple 아이폰 11 128GB 에어팟 증정,https://search.shopping.naver.com/gate.nhn?id=82676489054,https://shopping-phinf.pstatic.net/main_8267648/82676489054.jpg,931000,0,지원네트웍스,82676489054,2
아이폰8플러스 애플 아이폰8플러스/IPhone8 Plus 128G/실버/미개봉,https://search.shopping.naver.com/gate.nhn?id=24830404572,https://shopping-phinf.pstatic.net/main_2483040/24830404572.jpg,735910,0,G9,24830404572,2
애플 아이폰12 미니 5G 128G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822746819,https://shopping-phinf.pstatic.net/main_2482274/24822746819.jpg,781626,0,SSG닷컴,24822746819,2
애플 아이폰X iPhoneX 공기계 64GB/256GB/3사이용,https://search.shopping.naver.com/gate.nhn?id=23022173677,https://shopping-phinf.pstatic.net/main_2302217/23022173677.jpg,459930,0,인터파크,23022173677,2
SK텔레콤 아이폰12/미니/프로 번호이동 기기변경 선택약정,https://search.shopping.naver.com/gate.nhn?id=25173453438,https://shopping-phinf.pstatic.net/main_2517345/25173453438.jpg,1,0,G9,25173453438,2
Apple iPhone 8 iPhone8 A11 Bionic 4.7 IOS RAM 2GB ROM 64256GB 12MP 4G LTE 지문 NFC 원래 잠금 해제 휴대 전화,https://search.shopping.naver.com/gate.nhn?id=25264343926,https://shopping-phinf.pstatic.net/main_2526434/25264343926.jpg,499380,0,프리쉽,25264343926,2
아이폰 애플 아이폰8플러스/IPhone8 Plus 64G/미개봉/새제품,https://search.shopping.naver.com/gate.nhn?id=24832303957,https://shopping-phinf.pstatic.net/main_2483230/24832303957.jpg,799900,0,G마켓,24832303957,2
SKT번호이동/아이폰11/AIP11 64/128/256GB/선택약정/-퍼플-128GB,https://search.shopping.naver.com/gate.nhn?id=21708837204,https://shopping-phinf.pstatic.net/main_2170883/21708837204.jpg,656000,0,인터파크,21708837204,2
애플 아이폰7 32G 128G 공기계 미사용 새제품 Iphone-아이폰7 128G,https://search.shopping.naver.com/gate.nhn?id=24386285985,https://shopping-phinf.pstatic.net/main_2438628/24386285985.jpg,313990,0,인터파크,24386285985,2
아이폰12프로 256GB iphone12 pro 빠른배송,https://search.shopping.naver.com/gate.nhn?id=25530861703,https://shopping-phinf.pstatic.net/main_2553086/25530861703.jpg,1198000,0,G마켓,25530861703,2
[완납폰/선택약정][KT기기변경]애플 아이폰SE 2세대 256GB,https://search.shopping.naver.com/gate.nhn?id=25046937566,https://shopping-phinf.pstatic.net/main_2504693/25046937566.jpg,1,0,신세계몰,25046937566,2
Apple 아이폰XR 256GB (SKT),https://search.shopping.naver.com/gate.nhn?id=16044502209,https://shopping-phinf.pstatic.net/main_1604450/16044502209.20190208110240.jpg,138500,1188000,네이버,16044502209,1
Apple 아이폰XS 256GB (SKT),https://search.shopping.naver.com/gate.nhn?id=16044767575,https://shopping-phinf.pstatic.net/main_1604476/16044767575.20190516171250.jpg,497800,1497600,네이버,16044767575,1
Apple 아이폰_LGU+ 아이폰 12 미니 256GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24452119528,https://shopping-phinf.pstatic.net/main_2445211/24452119528.20201014114829.jpg,498000,1038900,네이버,24452119528,1
Apple 아이폰 SE_LGU+ 아이폰 SE2 64GB (LG U+),https://search.shopping.naver.com/gate.nhn?id=22520081917,https://shopping-phinf.pstatic.net/main_2252008/22520081917.20201221165017.jpg,10,569000,네이버,22520081917,1
애플 아이폰12 미니 5G 128G SK기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822746623,https://shopping-phinf.pstatic.net/main_2482274/24822746623.jpg,625796,0,SSG닷컴,24822746623,2
Apple 아이폰XS Max 256GB (SKT),https://search.shopping.naver.com/gate.nhn?id=16045527823,https://shopping-phinf.pstatic.net/main_1604552/16045527823.20181109151335.jpg,547300,1705000,네이버,16045527823,1
애플 아이폰12 프로맥스 5G 512G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822746820,https://shopping-phinf.pstatic.net/main_2482274/24822746820.jpg,1710673,0,SSG닷컴,24822746820,2
무이자 12개월 + 카드청구 APPLE 아이폰11 레드128GB MWM32KH/A,https://search.shopping.naver.com/gate.nhn?id=22226042503,https://shopping-phinf.pstatic.net/main_2222604/22226042503.jpg,1590000,0,쿠팡,22226042503,2
(애플)아이폰 7 플러스 32기가 미개봉 새제품 (A1784),https://search.shopping.naver.com/gate.nhn?id=24819695685,https://shopping-phinf.pstatic.net/main_2481969/24819695685.1.jpg,470400,0,11번가,24819695685,2
애플 아이폰12 프로맥스 5G 256G KT기기변경 선택약정 현금완납 요금제자유선택,https://search.shopping.naver.com/gate.nhn?id=24822748748,https://shopping-phinf.pstatic.net/main_2482274/24822748748.jpg,1416491,0,SSG닷컴,24822748748,2
아이폰12프로 256GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24555139121,https://shopping-phinf.pstatic.net/main_2455513/24555139121.jpg,1648920,0,인터파크,24555139121,2
Apple 아이폰 6_LGU+ 아이폰6 128G AIP6-128G [LG U+ 기기변경],https://search.shopping.naver.com/gate.nhn?id=8027626617,https://shopping-phinf.pstatic.net/main_8027626/8027626617.20141020104759.jpg,155100,155100,네이버,8027626617,1
Apple 아이폰 12  Green  256GB,https://search.shopping.naver.com/gate.nhn?id=25084593071,https://shopping-phinf.pstatic.net/main_2508459/25084593071.jpg,1300000,0,쿠팡,25084593071,2
Apple 아이폰 SE2 128g 미개봉 새제품,https://search.shopping.naver.com/gate.nhn?id=24729735942,https://shopping-phinf.pstatic.net/main_2472973/24729735942.jpg,306000,0,위메프,24729735942,2
Apple 아이폰_LGU+ 아이폰 12 256GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24452738527,https://shopping-phinf.pstatic.net/main_2445273/24452738527.20201223120539.jpg,792500,1209780,네이버,24452738527,1
Apple 아이폰_LGU+ 아이폰 12 프로 맥스 512GB [LG U+],https://search.shopping.naver.com/gate.nhn?id=24452875530,https://shopping-phinf.pstatic.net/main_2445287/24452875530.20201014124805.jpg,1435000,1919000,네이버,24452875530,1
Apple 아이폰8 Plus 256GB (KT),https://search.shopping.naver.com/gate.nhn?id=12666367929,https://shopping-phinf.pstatic.net/main_1266636/12666367929.20181109104125.jpg,97000,97000,네이버,12666367929,1
Apple 아이폰 11 Pro Max 512GB (KT),https://search.shopping.naver.com/gate.nhn?id=20858517378,https://shopping-phinf.pstatic.net/main_2085851/20858517378.20190911122048.jpg,1840400,1921000,네이버,20858517378,1
"아이폰 12 미니 5G 미국판 직구 구매대행 (무음카메라, 언락자급제)",https://search.shopping.naver.com/gate.nhn?id=82722801996,https://shopping-phinf.pstatic.net/main_8272280/82722801996.jpg,1130000,0,DANATREE,82722801996,2
100% 기존 Apple iphone 8 Plus Hexa Core iOS 3GB RAM 64-256GB ROM 5.5 인치 12MP 지문 2691mAh LTE 휴대 전화,https://search.shopping.naver.com/gate.nhn?id=23613888899,https://shopping-phinf.pstatic.net/main_2361388/23613888899.jpg,367399,0,aliexpress,23613888899,2
SKT/아이폰12 Pro 256GB/선택약정/재고대기예약/완납,https://search.shopping.naver.com/gate.nhn?id=24614288841,https://shopping-phinf.pstatic.net/main_2461428/24614288841.jpg,934000,0,G마켓,24614288841,2
원래 잠금 해제 애플 아이폰 SE 지문 듀얼 코어 4G LTE 스마트 폰 봉인 2GB RAM 16/64GB ROM 터치 ID 휴대,https://search.shopping.naver.com/gate.nhn?id=23350915118,https://shopping-phinf.pstatic.net/main_2335091/23350915118.3.jpg,163800,0,쿠팡,23350915118,2
Apple 아이폰 12 Mini  Blue  128GB,https://search.shopping.naver.com/gate.nhn?id=24979079405,https://shopping-phinf.pstatic.net/main_2497907/24979079405.jpg,1020000,0,쿠팡,24979079405,2
Apple 아이폰X 256G (SKT),https://search.shopping.naver.com/gate.nhn?id=12725281210,https://shopping-phinf.pstatic.net/main_1272528/12725281210.20180607152116.jpg,1227700,1227700,네이버,12725281210,1
아이폰12프로 128GB 물리듀얼심 5G 홍콩판 빠른특송,https://search.shopping.naver.com/gate.nhn?id=24555143945,https://shopping-phinf.pstatic.net/main_2455514/24555143945.jpg,1477710,0,인터파크,24555143945,2
SKT 번호이동/아이폰 SE 2/아이폰 7/아이폰 XR,https://search.shopping.naver.com/gate.nhn?id=24390608904,https://shopping-phinf.pstatic.net/main_2439060/24390608904.jpg,5550,0,위메프,24390608904,2
Apple 아이폰 12 Pro  Pacific Blue  512GB,https://search.shopping.naver.com/gate.nhn?id=24826062981,https://shopping-phinf.pstatic.net/main_2482606/24826062981.jpg,1760000,0,쿠팡,24826062981,2
